UDI,Product ID,Type,date,TWF,HDF,PWF,OSF,RNF,avg_sea_level_pres_hpa_roll_mean,avg_sea_level_pres_hpa_roll_std,avg_sea_level_pres_hpa_roll_var
9319,L56498,L,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9320,L56499,L,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9321,L56500,L,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9322,L56501,L,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9323,M24182,M,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9324,L56503,L,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9325,L56504,L,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9326,M24185,M,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9327,L56506,L,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9328,L56507,L,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9329,H38742,H,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9330,L56509,L,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9331,M24190,M,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9332,L56511,L,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9333,M24192,M,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9334,L56513,L,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9335,L56514,L,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9336,L56515,L,2021-01-23,0,0,0,0,0,1012.1,2.3291437312457838e-06,5.424910520801531e-12
9337,L56516,L,2021-01-24,0,0,0,0,0,1012.26,0.35777087640767374,0.12800000000551495
9338,H38751,H,2021-01-24,0,0,0,0,0,1012.4200000000001,0.4381780460105305,0.19200000000560657
9339,H38752,H,2021-01-24,0,0,0,0,0,1012.5799999999999,0.43817804601065763,0.19200000000571799
9340,L56519,L,2021-01-24,0,0,0,0,0,1012.74,0.3577708764081408,0.12800000000584918
9341,H38754,H,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9342,M24201,M,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9343,H38756,H,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9344,M24203,M,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9345,L56524,L,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9346,L56525,L,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9347,M24206,M,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9348,M24207,M,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9349,L56528,L,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9350,M24209,M,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9351,L56530,L,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9352,L56531,L,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9353,L56532,L,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9354,L56533,L,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9355,M24214,M,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9356,L56535,L,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9357,L56536,L,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9358,M24217,M,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9359,L56538,L,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9360,M24219,M,2021-01-24,0,0,0,0,0,1012.9,2.4458055775975345e-06,5.98196492340721e-12
9361,L56540,L,2021-01-25,0,0,0,0,0,1012.9799999999999,0.178885438216852,0.03200000000603517
9362,L56541,L,2021-01-25,0,0,0,0,0,1013.0599999999998,0.2190890230159926,0.048000000006102134
9363,M24222,M,2021-01-25,0,0,0,0,0,1013.14,0.2190890230161768,0.048000000006182854
9364,L56543,L,2021-01-25,0,0,0,0,0,1013.22,0.17888543821752884,0.03200000000627733
9365,L56544,L,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9366,M24225,M,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9367,L56546,L,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9368,L56547,L,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9369,L56548,L,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9370,M24229,M,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9371,H38784,H,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9372,L56551,L,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9373,L56552,L,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9374,L56553,L,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9375,M24234,M,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9376,H38789,H,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9377,H38790,H,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9378,H38791,H,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9379,L56558,L,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9380,L56559,L,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9381,L56560,L,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9382,M24241,M,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9383,L56562,L,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9384,H38797,H,2021-01-25,0,0,0,0,0,1013.3,2.5269663132764845e-06,6.385558748434147e-12
9385,M24244,M,2021-01-26,0,0,0,0,0,1013.24,0.13416407867346591,0.018000000006299952
9386,M24245,M,2021-01-26,0,0,0,0,0,1013.18,0.16431676727048594,0.027000000006223043
9387,M24246,M,2021-01-26,0,0,0,0,0,1013.1200000000001,0.16431676727027839,0.02700000000615483
9388,H38801,H,2021-01-26,0,0,0,0,0,1013.0599999999998,0.1341640786727033,0.018000000006095317
9389,M24248,M,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9390,L56569,L,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9391,M24250,M,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9392,H38805,H,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9393,L56572,L,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9394,H38807,H,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9395,L56574,L,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9396,L56575,L,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9397,L56576,L,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9398,M24257,M,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9399,H38812,H,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9400,L56579,L,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9401,L56580,L,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9402,M24261,M,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9403,L56582,L,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9404,L56583,L,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9405,L56584,L,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9406,M24265,M,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9407,M24266,M,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9408,L56587,L,2021-01-26,0,0,0,0,0,1013.0,2.4585561281510825e-06,6.044498235269241e-12
9409,H38822,H,2021-01-27,0,0,0,0,0,1013.0200000000001,0.04472135961778888,0.0020000000060635976
9410,L56589,L,2021-01-27,0,0,0,0,0,1013.04,0.05477225580604871,0.003000000006083237
9411,M24270,M,2021-01-27,0,0,0,0,0,1013.0600000000001,0.05477225580623292,0.003000000006103416
9412,L56591,L,2021-01-27,0,0,0,0,0,1013.0799999999999,0.04472135961846571,0.0020000000061241355
9413,L56592,L,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9414,L56593,L,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9415,L56594,L,2021-01-27,0,0,0,1,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9416,M24275,M,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9417,M24276,M,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9418,H38831,H,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9419,L56598,L,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9420,L56599,L,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9421,L56600,L,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9422,M24281,M,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9423,L56602,L,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9424,L56603,L,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9425,M24284,M,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9426,M24285,M,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9427,L56606,L,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9428,L56607,L,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9429,H38842,H,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9430,L56609,L,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9431,L56610,L,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9432,L56611,L,2021-01-27,0,0,0,0,0,1013.1,2.478990713335269e-06,6.145394956802506e-12
9433,L56612,L,2021-01-28,0,0,0,0,0,1013.1600000000001,0.1341640786731365,0.01800000000621156
9434,M24293,M,2021-01-28,0,0,0,0,0,1013.22,0.16431676727067882,0.027000000006286422
9435,L56614,L,2021-01-28,0,0,0,0,0,1013.28,0.16431676727093308,0.027000000006369984
9436,L56615,L,2021-01-28,0,0,0,0,0,1013.3399999999999,0.13416407867407074,0.01800000000646224
9437,L56616,L,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9438,M24297,M,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9439,M24298,M,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9440,M24299,M,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9441,M24300,M,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9442,L56621,L,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9443,M24302,M,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9444,H38857,H,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9445,L56624,L,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9446,M24305,M,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9447,H38860,H,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9448,M24307,M,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9449,L56628,L,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9450,M24309,M,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9451,M24310,M,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9452,H38865,H,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9453,M24312,M,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9454,H38867,H,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9455,L56634,L,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9456,L56635,L,2021-01-28,0,0,0,0,0,1013.4,2.5618732272253853e-06,6.563194432374211e-12
9457,L56636,L,2021-01-29,0,0,0,0,0,1013.46,0.13416407867483338,0.018000000006666877
9458,M24317,M,2021-01-29,0,0,0,0,0,1013.5200000000001,0.16431676727212657,0.027000000006762205
9459,L56638,L,2021-01-29,0,0,0,0,0,1013.5800000000002,0.16431676727239122,0.027000000006849177
9460,L56639,L,2021-01-29,0,0,0,0,0,1013.6400000000001,0.13416407867581367,0.018000000006929924
9461,M24320,M,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9462,M24321,M,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9463,L56642,L,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9464,M24323,M,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9465,L56644,L,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9466,M24325,M,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9467,L56646,L,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9468,L56647,L,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9469,L56648,L,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9470,L56649,L,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9471,H38884,H,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9472,M24331,M,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9473,M24332,M,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9474,L56653,L,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9475,M24334,M,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9476,L56655,L,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9477,M24336,M,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9478,M24337,M,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9479,L56658,L,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9480,H38893,H,2021-01-29,0,0,0,0,0,1013.7,2.6486846768970194e-06,7.0155305176290675e-12
9481,M24340,M,2021-01-30,0,0,0,0,0,1013.5800000000002,0.2683281573126636,0.07200000000680952
9482,L56661,L,2021-01-30,0,0,0,0,0,1013.46,0.32863353451314764,0.1080000000066042
9483,H38896,H,2021-01-30,0,0,0,0,0,1013.3399999999999,0.3286335345128363,0.10800000000639956
9484,H38897,H,2021-01-30,0,0,0,0,0,1013.22,0.26832815731151954,0.0720000000061956
9485,L56664,L,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9486,L56665,L,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9487,M24346,M,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9488,L56667,L,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9489,M24348,M,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9490,L56669,L,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9491,M24350,M,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9492,M24351,M,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9493,L56672,L,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9494,L56673,L,2021-01-30,0,0,0,1,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9495,L56674,L,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9496,H38909,H,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9497,M24356,M,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9498,H38911,H,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9499,H38912,H,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9500,L56679,L,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9501,L56680,L,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9502,L56681,L,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9503,L56682,L,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9504,M24363,M,2021-01-30,0,0,0,0,0,1013.1,2.447921108433022e-06,5.992317753111956e-12
9505,L56684,L,2021-01-31,0,0,0,0,0,1013.2,0.22360679776374046,0.05000000000615432
9506,L56685,L,2021-01-31,0,0,0,0,0,1013.3,0.27386127876411115,0.0750000000063142
9507,H38920,H,2021-01-31,0,0,0,0,0,1013.4,0.27386127876439914,0.07500000000647193
9508,L56687,L,2021-01-31,0,0,0,0,0,1013.5,0.2236067977647986,0.05000000000662754
9509,L56688,L,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9510,M24369,M,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9511,M24370,M,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9512,L56691,L,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9513,L56692,L,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9514,M24373,M,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9515,L56694,L,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9516,L56695,L,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9517,L56696,L,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9518,L56697,L,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9519,L56698,L,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9520,L56699,L,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9521,L56700,L,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9522,M24381,M,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9523,M24382,M,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9524,L56703,L,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9525,H38938,H,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9526,L56705,L,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9527,M24386,M,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9528,L56707,L,2021-01-31,0,0,0,0,0,1013.6,2.604039206656779e-06,6.781020189805667e-12
9529,M24388,M,2021-02-01,0,0,0,0,0,1013.96,0.8049844719044781,0.6480000000073315
9530,L56709,L,2021-02-01,0,0,0,0,0,1014.32,0.9859006035133112,0.9720000000079112
9531,H38944,H,2021-02-01,0,0,0,0,0,1014.68,0.9859006035135992,0.9720000000084792
9532,L56711,L,2021-02-01,0,0,0,0,0,1015.04,0.8049844719055365,0.6480000000090353
9533,L56712,L,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9534,L56713,L,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9535,L56714,L,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9536,M24395,M,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9537,L56716,L,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9538,M24397,M,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9539,L56718,L,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9540,L56719,L,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9541,M24400,M,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9542,M24401,M,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9543,L56722,L,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9544,M24403,M,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9545,L56724,L,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9546,L56725,L,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9547,M24406,M,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9548,L56727,L,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9549,L56728,L,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9550,M24409,M,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9551,M24410,M,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9552,L56731,L,2021-02-01,0,0,0,0,0,1015.4,3.101715270602611e-06,9.62063761988943e-12
9553,M24412,M,2021-02-02,0,0,0,0,0,1015.4200000000001,0.044721359657911144,0.0020000000096522426
9554,L56733,L,2021-02-02,0,0,0,0,0,1015.4399999999999,0.054772255838901815,0.0030000000096821137
9555,M24414,M,2021-02-02,0,0,0,0,0,1015.46,0.054772255839179426,0.003000000009712525
9556,H38969,H,2021-02-02,0,0,0,0,0,1015.4799999999999,0.044721359658931176,0.0020000000097434765
9557,L56736,L,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9558,M24417,M,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9559,M24418,M,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9560,L56739,L,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9561,L56740,L,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9562,L56741,L,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9563,M24422,M,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9564,M24423,M,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9565,L56744,L,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9566,M24425,M,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9567,L56746,L,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9568,L56747,L,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9569,L56748,L,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9570,M24429,M,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9571,L56750,L,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9572,L56751,L,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9573,M24432,M,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9574,L56753,L,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9575,H38988,H,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9576,M24435,M,2021-02-02,0,0,0,0,0,1015.5,3.126494479062865e-06,9.774967727610575e-12
9577,L56756,L,2021-02-03,1,0,0,0,0,1015.4,0.22360679777143608,0.05000000000959591
9578,M24437,M,2021-02-03,0,0,0,0,0,1015.3,0.2738612787697719,0.07500000000941472
9579,L56758,L,2021-02-03,0,0,0,0,0,1015.2,0.27386127876943717,0.07500000000923139
